"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"6215",20.863,1,3.401,1.461,0.011,0.834,1.356,0.41,1.124,1.111,19.16,14
"6216",46.593,1,4.785,1.215,0.025,0.866,2.979,0.385,0.985,1.689,7.606,17
"6217",37.879,1,3.544,1.171,0.0123,0.268,1.263,0.269,0.856,1.123,8.663,8
"6218",45.041,1,1.375,0.884,0.00926,0.288,3.407,0.372,1.683,1.608,22.062,13
"6219",27.935,1,4.473,1.127,0.02757,0.492,4.685,0.435,0.3,1.436,24.956,15
"6220",36.701,1,4.158,1.002,0.02235,0.226,5.947,0.353,0.592,1.514,24.888,8
"6221",40.329,1,0.466,1.554,0.01477,0.379,3.377,0.111,1.551,1.69,1.852,14
"6222",30.847,1,2.823,1.037,0.03024,0.89,2.024,0.414,0.442,0.909,12.175,9
"6223",34.082,1,1.414,1.154,0.02856,0.533,2.899,0.351,1.213,1.283,13.126,9
"6224",30.818,1,4.319,1.592,0.00035,0.803,1.262,0.318,1.599,1.375,2.855,6
"6225",42.499,1,4.268,1.351,0.02895,0.6,1.385,0.466,0.64,1.279,8.989,15
"6226",19.98,1,4.441,1.303,0.03054,0.369,5.001,0.495,0.805,1.341,8.323,11
"6227",31.016,1,1.174,1.137,0.01869,0.426,1.63,0.431,0.215,1.432,7.073,6
"6228",10.791,1,2.908,1.158,0.01423,0.773,4.387,0.463,0.663,0.89,9.087,12
"6229",44.614,1,1.804,0.9,0.00911,0.573,4.067,0.23,1.441,1.266,19.504,6
"6230",39.064,1,0.473,1.36,0.01936,0.31,3.262,0.123,1.266,1.421,2.839,7
"6231",49.508,1,2.296,1.25,0.01913,0.692,2.606,0.055,0.209,0.976,22.95,13
"6232",36.069,1,0.267,1.112,0.01385,0.295,3.308,0.111,1.198,1.256,18.892,15
"6233",17.378,1,1.415,0.822,0.00255,0.608,4.338,0.399,0.751,0.805,14.391,19
"6234",26.473,1,2.751,1.449,0.00238,0.851,3.94,0.173,0.215,1.672,3.437,17
"6235",25.635,1,1.436,0.932,0.00151,0.378,2.525,0.134,1.408,1.403,15.844,12
"6236",41.526,1,1.451,1.412,0.01467,0.803,2.802,0.203,1.468,1.564,22.108,7
"6237",17.571,1,0.183,0.837,0.03344,0.866,4.123,0.48,0.527,1.188,19.641,15
"6238",35.487,1,1.399,1.224,0.00792,0.704,3.998,0.344,0.584,1.467,14.432,5
"6239",41.538,1,0.965,1.08,0.01951,0.778,5.086,0.381,0.324,1.039,24.012,10
"6240",14.246,1,2.507,0.947,0.01521,0.722,2.769,0.31,0.227,1.391,18.137,17
"6241",23.469,1,4.262,1.406,0.01574,0.779,3.584,0.434,0.202,1.276,13.114,12
"6242",15.538,1,1.25,1.247,0.02018,0.337,5.255,0.038,0.837,1.34,19.709,14
"6243",15.302,1,2.364,1.476,0.02584,0.711,3.628,0.424,0.658,1.066,19.485,11
"6244",24.257,1,1.193,1.515,0.02546,0.548,5.458,0.072,1.306,1.451,18.131,11
"6245",13.458,1,1.072,1.601,0.00104,0.781,1.813,0.331,1.443,1.512,21.533,9
"6246",42.311,1,2.158,0.853,0.02065,0.534,5.673,0.26,1.173,0.918,23.834,12
"6247",47.536,1,4.728,1.535,0.00208,0.769,5.912,0.437,0.528,1.065,5.892,13
"6248",48.278,1,3.033,0.857,0.03478,0.675,3.207,0.43,1.247,1.614,11.157,14
"6249",23.84,1,2.702,1.529,0.0274,0.595,5.742,0.058,0.976,1.234,14.564,6
"6250",26.079,1,2.779,1.075,0.00914,0.9,1.459,0.475,0.304,1.277,8.513,8
"6251",46.965,1,3.984,1.562,0.02306,0.463,5.376,0.21,1.423,0.897,7.815,13
"6252",44.721,1,1.078,1.173,0.02412,0.879,4.571,0.275,0.37,1.135,1.004,6
"6253",19.025,1,3.957,0.84,0.01075,0.681,2.877,0.037,0.244,1.374,5.523,8
"6254",37.856,1,1.275,1.554,0.01388,0.238,4.224,0.093,0.527,0.962,18.006,14
"6255",39.036,1,4.914,0.912,0.01644,0.469,3.822,0.246,1.38,1.094,16.571,18
"6256",10.398,1,4.285,1.255,0.00689,0.426,5.494,0.233,1.612,1.594,4.203,10
"6257",48.936,1,4.184,1.09,0.02013,0.222,5.977,0.411,1.664,0.962,23.671,7
"6258",26.602,1,1.091,1.502,0.03174,0.32,5.818,0.44,0.301,1.007,4.177,13
"6259",43.222,1,3.885,1.065,0.01005,0.756,3.598,0.291,1.691,1.575,23.067,5
"6260",38.785,1,4.493,0.804,0.0008,0.743,1.862,0.288,1.363,0.916,11.438,20
"6261",19.264,1,2.617,0.917,0.00434,0.622,1.468,0.389,1.131,1.553,11.904,8
"6262",46.464,1,2.292,0.984,0.00403,0.401,5.276,0.256,1.213,1.303,9.649,7
"6263",27.747,1,0.158,1.505,0.02302,0.512,4.807,0.432,0.58,0.895,14.659,19
"6264",17.511,1,1.512,1.035,0.03027,0.66,4.994,0.102,0.138,1.31,20.236,14
"6265",39.332,1,0.946,1.548,0.03212,0.56,4.564,0.049,0.652,1.484,9.924,16
"6266",18.907,1,3.47,1.048,0.00968,0.275,5.49,0.319,0.264,1.549,4.702,5
"6267",25.698,1,2.723,1.136,0.02605,0.633,1.149,0.157,0.934,1.047,14.484,7
"6268",28.357,1,1.437,0.926,0.01131,0.858,3.831,0.256,0.535,0.839,9.154,12
"6269",32.83,1,0.746,1.572,0.01034,0.854,2.507,0.372,0.773,1.126,22.407,15
"6270",14.17,1,1.305,0.918,0.01983,0.373,1.647,0.406,0.13,1.299,17.819,19
"6271",39.147,1,3.268,1.493,0.00738,0.695,4.158,0.213,1.062,1.21,12.053,16
"6272",38.41,1,3.301,1.115,0.01705,0.69,4.073,0.121,0.35,1.287,21.617,13
"6273",32.078,1,0.793,1.217,0.03425,0.44,3.045,0.056,0.885,0.985,15.531,11
"6274",17.081,1,1.493,1.599,0.03255,0.555,1.003,0.397,0.432,0.875,6.376,14
"6275",17.385,1,1.681,1.421,0.03212,0.819,2.488,0.278,0.755,0.925,10.029,9
"6276",48.728,1,4.223,1.343,0.01988,0.296,2.562,0.06,0.737,1.037,5.534,17
"6277",28.654,1,3.026,1.533,0.00896,0.272,4.221,0.465,1.173,0.801,6.482,17
"6278",15.985,1,4.44,1.233,0.00395,0.803,2.158,0.219,1.203,0.914,11.648,14
"6279",48.823,1,4.831,0.972,0.01311,0.417,4.335,0.292,1.62,0.862,13.239,12
"6280",14.394,1,4.598,0.836,0.0033,0.44,1.9,0.162,1.255,1.095,14.955,13
"6281",31.44,1,2.331,1.249,0.02521,0.538,2.627,0.123,0.368,1.202,22.251,13
"6282",30.496,1,1.03,1.282,0.00725,0.435,1.423,0.29,0.246,1.243,16.434,14
"6283",12.155,1,1.094,1.082,0.00085,0.623,4.65,0.011,0.857,1.643,17.003,10
"6284",21.13,1,1.918,1.113,0.02716,0.442,3.679,0.183,1.586,1.409,12.641,17
"6285",35.877,1,1.163,1.214,0.01754,0.309,1.237,0.22,1.556,1.68,21.065,11
"6286",36.978,1,3.589,1.455,0.01049,0.716,1.582,0.058,0.634,0.863,5.134,9
"6287",22.134,1,4.127,1.374,0.02953,0.416,5.528,0.095,1.54,0.808,11.196,14
"6288",41.524,1,2.135,1.465,0.01101,0.265,1.384,0.054,1.337,0.828,1.991,15
"6289",30.182,1,4.047,1.475,0.01878,0.828,4.302,0.445,0.974,1.179,13.276,8
"6290",44.372,1,3.322,0.938,0.02806,0.749,2.071,0.186,0.464,1.558,15.506,12
"6291",16.131,1,0.127,1.489,0.02536,0.393,5.745,0.11,0.275,1.531,18.161,6
"6292",49.896,1,1.542,1.19,0.03198,0.78,2.236,0.058,1.584,1.131,10.343,10
"6293",45.225,1,3.762,1.646,0.00046,0.502,4.889,0.155,0.964,1.048,18.381,6
"6294",19.452,1,4.165,1.371,0.01082,0.609,4.471,0.426,0.734,1.293,8.18,11
"6295",33.485,1,4.191,1.593,0.00995,0.662,2.522,0.389,0.596,0.944,3.807,8
"6296",47.801,1,1.033,1.633,0.01948,0.889,2.054,0.422,0.847,0.894,22.681,17
"6297",42.133,1,1.819,1.58,0.01101,0.768,3.807,0.057,1.155,1.469,7.645,5
"6298",38.552,1,3.604,1.312,0.01227,0.859,2.191,0.139,0.729,0.974,15.535,6
"6299",20.039,1,1.137,1.232,0.02867,0.728,3.84,0.456,0.686,1.248,17.2,9
"6300",26.063,1,0.281,1.563,0.0244,0.4,3.125,0.219,0.486,0.94,20.264,19
"6301",22.131,1,2.388,1.24,0.00012,0.215,1.614,0.495,0.653,1.343,21.767,7
"6302",36.834,1,3.863,0.805,0.00902,0.486,2.088,0.481,1.127,1.112,7.748,12
"6303",28.028,1,4.34,1.434,0.00882,0.51,1.68,0.379,0.217,1.393,6.775,15
"6304",32.447,1,0.825,1.266,0.00004,0.812,2.51,0.349,0.12,0.8,10.293,12
"6305",18.666,1,2.074,0.966,0.00177,0.595,2.621,0.035,1.156,0.887,24.874,19
"6306",40.035,1,1.267,1.408,0.02892,0.319,2.266,0.149,1.467,1.119,2.87,10
"6307",13.505,1,4.069,1.153,0.02675,0.31,2.351,0.226,1.366,1.582,9.013,16
"6308",38.717,1,4.928,0.933,0.02027,0.711,5.805,0.37,0.372,1.579,5.772,9
"6309",38.785,1,0.527,1.5,0.03468,0.816,3.213,0.327,0.944,1.257,12.144,19
"6310",43.893,1,0.294,1.197,0.03119,0.494,1.445,0.24,1.131,1.523,21.544,17
"6311",18.018,1,3.7,0.839,0.00735,0.702,1.033,0.267,0.279,1.215,22.918,16
"6312",16.74,1,2.645,1.416,0.00532,0.899,2.771,0.195,0.304,1.495,12.908,9
"6313",42.99,1,0.688,1.103,0.00886,0.814,1.317,0.243,0.748,1.267,12.296,15
"6314",36.747,1,2.46,1.672,0.00907,0.898,4.914,0.36,0.386,1.341,6.25,9
"6315",49.597,1,4.483,1.369,0.00345,0.709,3.974,0.449,1.574,1.123,9.099,7
"6316",21.656,1,1.645,0.838,0.0025,0.433,3.085,0.008,1.642,1.236,11.96,8
"6317",22.987,1,1.543,0.98,0.02383,0.223,5.435,0.392,1.488,0.861,2.866,20
"6318",12.848,1,0.261,0.822,0.00948,0.627,4.828,0.245,1.627,1.361,9.123,14
"6319",39.694,1,1.227,0.892,0.00443,0.862,1.234,0.417,1.226,0.941,18.869,5
"6320",46.857,1,1.317,1.337,0.01241,0.593,4.703,0.079,1.46,1.157,9.797,12
"6321",31.555,1,1.608,1.327,0.02003,0.467,4.622,0.025,1.558,1.21,20.395,6
"6322",24.97,1,2.298,1.679,0.02834,0.433,1.043,0.039,1.086,1.386,1.911,6
"6323",47.708,1,2.128,0.839,0.01643,0.782,1.585,0.394,0.951,1.012,13.227,16
"6324",34.349,1,4.979,1.402,0.00129,0.699,1.448,0.27,0.244,0.86,20.868,11
"6325",46.597,1,1.739,1.02,0.01433,0.374,5.154,0.159,1.377,1.143,21.822,12
"6326",29.275,1,4.412,1.315,0.02703,0.555,2.105,0.04,0.311,1.561,6.949,15
"6327",31.699,1,3.596,1.284,0.02837,0.485,5.626,0.237,0.415,1.558,10.715,9
"6328",24.187,1,0.313,0.959,0.02706,0.855,5.55,0.223,1.56,1.167,22.701,18
"6329",36.962,1,0.902,0.811,0.01946,0.393,3.013,0.178,0.427,0.961,1.555,17
"6330",37.484,1,0.477,1.009,0.00312,0.233,5.816,0.036,0.202,0.96,19.087,6
"6331",13.516,1,4.004,1.405,0.01885,0.666,4.341,0.221,0.616,1.04,11.643,8
"6332",44.869,1,3.5,1.687,0.0089,0.446,2.413,0.471,0.154,1.167,2.644,6
"6333",40.671,1,4.169,1.437,0.03229,0.681,3.624,0.252,1.512,1.374,18.504,8
"6334",13.075,1,4.916,1.454,0.00544,0.215,4.406,0.009,0.37,0.811,18.679,17
"6335",29.606,1,3.081,1.102,0.02048,0.645,4.976,0.22,0.25,1.264,10.84,5
"6336",31.071,1,4.941,1.16,0.00103,0.564,2.951,0.035,1.599,1.534,22.905,13
"6337",27.353,1,0.686,0.872,0.00579,0.525,2.9,0.246,1.318,1.439,5.047,10
"6338",44.584,1,4.73,1.531,0.00709,0.817,3.745,0.162,1.129,0.985,23.065,13
"6339",40.791,1,4.646,1.069,0.00828,0.528,3.768,0.204,1.613,0.993,23.934,8
"6340",15.09,1,1.622,0.915,0.03107,0.479,1.432,0.45,0.422,0.981,6.887,13
"6341",11.562,1,1.594,1.256,0.01199,0.438,5.587,0.162,0.276,1.542,21.296,16
"6342",12.044,1,1.637,1.588,0.02407,0.762,5.448,0.327,0.588,1.567,22.246,7
"6343",48.664,1,1.649,1.27,0.02128,0.517,4.002,0.157,1.696,1.29,23.625,17
"6344",38.658,1,2.255,1.517,0.01986,0.498,1.749,0.287,0.657,1.565,22.603,12
"6345",40.214,1,0.262,1.604,0.00807,0.201,2.4,0.305,0.126,1.506,19.426,14
"6346",16.578,1,2.556,0.992,0.0295,0.685,1.116,0.28,0.385,0.985,18.835,17
"6347",47.201,1,1.591,1.264,0.01162,0.448,4.126,0.246,0.315,0.86,11.437,19
"6348",42.837,1,1.717,1.461,0.02415,0.329,5.243,0.427,1.673,1.093,16.461,14
"6349",46.68,1,1.23,1.249,0.00514,0.57,2.742,0.348,1.653,0.94,20.067,11
"6350",34.405,1,3.543,1.396,0.02978,0.658,2.49,0.144,1.275,1.064,24.223,11
"6351",10.341,1,4.613,1.348,0.00163,0.517,4.509,0.489,1.437,0.914,3.334,6
"6352",34.52,1,3.587,0.959,0.03215,0.253,2.769,0.044,0.363,1.191,11.718,13
"6353",27.815,1,2.029,1.319,0.00233,0.217,4.069,0.067,1.49,0.949,24.048,17
"6354",17.858,1,1.706,1.219,0.01667,0.397,2.164,0.028,0.342,1.412,14.326,19
"6355",40.808,1,2.348,1.554,0.0064,0.662,4.497,0.109,0.934,0.941,23.185,8
"6356",38.459,1,3.851,1.217,0.0338,0.443,3.288,0.02,0.634,1.406,19.28,17
"6357",34.737,1,2.436,1.686,0.01944,0.606,2.346,0.331,0.24,1.399,4.749,9
"6358",32.355,1,3.291,1.68,0.02005,0.678,2.226,0.353,0.964,0.958,7.504,10
"6359",28.407,1,4.537,1.478,0.01122,0.796,5.205,0.122,0.273,1.44,4.964,13
"6360",41.291,1,3.534,1.315,0.03191,0.238,1.47,0.407,0.859,1.288,18.258,16
"6361",47.062,1,0.272,1.436,0.01459,0.377,5.917,0.289,0.786,1.463,2.441,11
"6362",21.739,1,2.599,1.07,0.03317,0.393,5.294,0.452,0.88,1.275,12.839,16
"6363",31.029,1,3.162,1.568,0.02902,0.636,3.407,0.274,0.339,0.83,7.607,10
"6364",19.661,1,3.557,1.331,0.00131,0.38,2.654,0.352,1.066,1.572,24.96,14
"6365",36.869,1,2.9,0.944,0.00724,0.658,3.451,0.43,0.765,1.045,10.573,9
"6366",47.211,1,1.529,0.829,0.003,0.647,1.949,0.226,0.115,1.074,5.169,15
"6367",14.124,1,4.91,0.999,0.00093,0.649,2.406,0.309,0.87,0.934,23.056,14
"6368",39.455,1,2.03,1.053,0.00735,0.646,5.826,0.013,0.229,1.157,20.39,11
"6369",22.85,1,3.298,1.048,0.01004,0.343,2.982,0.206,1.279,1.414,3.442,16
"6370",26.545,1,2.608,1.401,0.03296,0.394,4.303,0.013,0.22,1.506,21.17,6
"6371",33.108,1,1.489,1.391,0.02085,0.263,1.597,0.039,0.937,1.385,2.983,17
"6372",30.203,1,4.312,0.856,0.03337,0.753,1.212,0.232,1.42,1.625,16.19,12
"6373",12.844,1,0.538,1.183,0.02559,0.878,1.721,0.049,0.537,1.597,21.666,7
"6374",34.695,1,2.216,1.486,0.03215,0.694,5.044,0.368,0.229,0.987,21.675,10
"6375",36.967,1,2.778,0.847,0.01753,0.548,5.711,0.246,0.628,1.582,2.526,10
"6376",34.027,1,4.536,1.297,0.02302,0.829,4.336,0.128,0.632,1.287,13.668,7
"6377",22.886,1,0.47,1.444,0.01823,0.541,4.787,0.261,1.32,1.382,9.973,11
"6378",26.572,1,1.263,0.805,0.01147,0.824,3.335,0.397,1.299,1.409,14.49,12
"6379",34.324,1,0.492,0.929,0.02289,0.835,4.672,0.029,1.666,0.934,2.736,10
"6380",24.349,1,0.588,1.112,0.0332,0.5,3.529,0.444,0.751,1.523,22.92,10
"6381",40.357,1,4.001,1.05,0.00127,0.371,3.93,0.388,0.289,1.257,1.885,13
"6382",48.214,1,1.493,0.901,0.00715,0.893,5.619,0.059,1.252,1.392,14.292,17
"6383",17.156,1,4.282,0.852,0.01775,0.376,2.885,0.46,0.743,0.881,11.952,6
"6384",21.902,1,1.664,1.569,0.01634,0.655,5.085,0.378,0.978,1.552,4.203,6
"6385",43.976,1,4.411,1.349,0.01614,0.254,5.47,0.057,1.11,1.322,8.257,6
"6386",28.257,1,4.579,1.569,0.02123,0.809,3.074,0.049,1.649,1.544,9.973,12
"6387",14.628,1,1.019,1.654,0.01029,0.862,1.426,0.352,1.358,0.975,7.3,10
"6388",24.146,1,0.717,1.172,0.01603,0.796,5.425,0.426,0.64,1.014,21.581,19
"6389",40.407,1,3.644,1.299,0.00347,0.82,2.03,0.331,0.985,1.342,23.385,14
"6390",45.088,1,3.685,0.836,0.01058,0.305,4.573,0.397,1.162,0.85,14.372,8
"6391",43.938,1,2.795,1.244,0.03456,0.862,3.846,0.312,1.131,0.985,6.933,10
"6392",43.677,1,3.478,1.533,0.03192,0.781,3.408,0.3,1.238,1.374,14.478,12
"6393",11.257,1,0.788,1.081,0.02155,0.641,2.788,0.274,0.243,1.695,13.791,7
"6394",18.77,1,2.064,0.965,0.01664,0.546,3.995,0.182,1.357,1.213,20.731,8
"6395",19.636,1,2.022,1.187,0.02267,0.736,5.63,0.335,1.58,1.588,20.529,17
"6396",16.74,1,4.871,0.821,0.018,0.337,3.569,0.405,0.821,1.164,2.185,17
"6397",17.059,1,1.058,1.348,0.0053,0.739,5.638,0.401,1.19,1.083,11.387,17
"6398",40.593,1,4.604,1.618,0.01208,0.865,3.3,0.397,1.654,0.929,8.355,10
"6399",27.362,1,1.988,1.449,0.02759,0.68,4.706,0.333,1.609,0.851,20.834,20
"6400",47.316,1,0.944,1.663,0.00181,0.216,2.552,0.174,0.241,1.195,22.053,10
"6401",16.648,1,1.59,1.554,0.03098,0.699,2.553,0.402,0.254,1.278,1.466,14
"6402",28.306,1,1.038,1.324,0.02747,0.702,1.37,0.226,0.859,1.304,7.167,14
"6403",33.819,1,4.895,1.634,0.02745,0.592,1.547,0.311,1.545,0.932,5.21,19
"6404",31.693,1,4.873,1.398,0.0187,0.592,5.501,0.277,1.187,1.093,9.53,15
"6405",30.78,1,0.496,1.25,0.01515,0.25,4.505,0.24,1.487,1.065,16.801,9
"6406",48.45,1,1.934,1.248,0.01579,0.838,1.019,0.09,0.509,1.181,20.397,11
"6407",30.248,1,0.176,0.992,0.02087,0.534,4.61,0.396,0.168,1.2,8.07,7
"6408",24.474,1,1.93,1.595,0.01306,0.675,5.561,0.44,1.185,1.083,14.541,11
"6409",44.503,1,3.142,1.358,0.01049,0.619,4.233,0.239,1.228,1.038,17.586,14
"6410",17.146,1,2.903,1.534,0.01556,0.791,4.629,0.05,1.205,1.582,4.938,16
"6411",29.322,1,4.931,1.418,0.01335,0.877,2.036,0.207,0.44,1.263,1.744,16
"6412",20.479,1,0.604,1.192,0.01535,0.46,3.795,0.287,1.365,1.167,20.334,13
"6413",44.539,1,1.993,1.487,0.03499,0.321,2.848,0.016,1.166,0.998,16.169,15
"6414",32.997,1,3.214,0.888,0.01562,0.688,5.566,0.052,0.197,1.567,1.171,10
"6415",45.227,1,3.988,1.562,0.03048,0.891,1.773,0.416,0.542,0.988,10.927,11
"6416",20.911,1,0.428,1.68,0.02889,0.43,4.362,0.116,0.781,1.077,11.243,11
"6417",36.45,1,4.692,1.66,0.00178,0.512,1.607,0.308,1.589,1.621,9.774,11
"6418",44.901,1,3.671,0.83,0.01415,0.551,4.248,0.249,1.614,1.11,19.893,14
"6419",11.263,1,4.14,1.587,0.0103,0.683,4.014,0.391,0.622,0.946,22.129,20
"6420",27.966,1,3.471,1.369,0.00106,0.549,4.377,0.213,0.575,1.42,13.872,13
"6421",39.418,1,0.817,1.467,0.00562,0.807,5.165,0.105,1.46,1.389,22.055,14
"6422",14.398,1,0.245,1.7,0.02377,0.824,2.763,0.42,0.184,1.485,20.367,12
"6423",42.537,1,4.78,0.884,0.00611,0.256,3.416,0.043,0.23,1.071,11.067,18
"6424",35.564,1,1.846,0.99,0.0239,0.609,3.64,0.134,0.861,1.621,19.213,6
"6425",12.445,1,4.636,1.279,0.00554,0.764,3.155,0.101,0.168,1.089,21.99,15
"6426",22.929,1,3.107,0.982,0.01332,0.825,4.433,0.369,1.227,1.423,15.757,14
"6427",15.643,1,1.82,0.995,0.03353,0.346,2.123,0.19,1.339,1.641,22.183,5
"6428",23.851,1,2.98,1.498,0.02627,0.415,1.845,0.134,0.219,0.808,11.247,6
"6429",20.154,1,4.945,0.952,0.01953,0.72,1.203,0.05,1.518,1.281,20.321,13
"6430",37.388,1,3.166,1.285,0.00269,0.498,4.203,0.003,0.675,1.213,8.308,6
"6431",20.923,1,1.336,0.803,0.03331,0.726,2.719,0.2,0.87,0.887,17.02,19
"6432",13.762,1,3.363,1.173,0.00546,0.884,2.996,0.184,0.849,1.367,10.47,18
"6433",29.21,1,2.779,1.395,0.01608,0.623,4.808,0.167,0.582,1.426,14.75,13
"6434",11.763,1,0.107,1.195,0.02176,0.869,2.527,0.294,0.581,1.627,14.438,7
"6435",30.848,1,4.768,1.654,0.00177,0.62,1.377,0.141,1.436,1.033,11.319,10
"6436",29.949,1,2.665,0.993,0.00458,0.848,4.836,0.417,1.261,1.443,9.164,12
"6437",32.849,1,3.555,1.046,0.00037,0.345,5.472,0.044,0.556,1.02,3.22,16
"6438",48.695,1,4.337,0.831,0.00796,0.809,2.85,0.23,0.368,0.831,4.128,6
"6439",32.434,1,3.168,1.566,0.01322,0.776,1.009,0.3,0.274,1.522,19.462,12
"6440",37.391,1,3.241,1.488,0.01679,0.216,3.306,0.344,1.547,1.148,18.528,19
"6441",47.027,1,4.374,1.416,0.01944,0.222,5.346,0.097,0.384,1.233,24.615,16
"6442",28.079,1,4.21,1.196,0.02499,0.824,4.33,0.409,1.122,1.453,8.119,15
"6443",46.177,1,2.042,1.554,0.03495,0.893,5.3,0.073,1.259,1.244,8.385,15
"6444",40.072,1,1.24,1.54,0.02179,0.275,2.31,0.163,1.662,0.881,13.884,9
"6445",12.522,1,2.566,0.861,0.00729,0.768,2.845,0.465,0.765,1.109,6.11,10
"6446",30.802,1,3.676,1.007,0.02082,0.662,4.567,0.464,0.709,1.56,16.7,19
"6447",18.037,1,4.292,1.671,0.03164,0.678,1.092,0.256,0.721,0.895,15.082,11
"6448",16.939,1,4.675,0.959,0.03209,0.26,4.415,0.294,0.779,1.054,9.925,12
"6449",27.407,1,4.282,1.191,0.03178,0.792,3.834,0.429,1.025,1.561,22.067,11
"6450",21.603,1,4.697,1.69,0.01917,0.31,5.826,0.025,0.147,1.295,22.69,16
"6451",46.802,1,1.506,1.551,0.02033,0.3,4.758,0.39,1.305,1.583,22.504,5
"6452",12.881,1,1.145,1.064,0.00136,0.82,1.454,0.32,1.446,0.891,16.805,6
"6453",45.152,1,2.011,1.498,0.03012,0.538,2.678,0.292,1.545,1.291,16.868,19
"6454",44.64,1,2.022,1.357,0.02614,0.322,1.585,0.224,1.542,1.498,1.896,10
"6455",13.317,1,4.118,0.916,0.01222,0.785,4.133,0.465,0.775,1.061,10.748,5
"6456",25.11,1,1.13,1.226,0.02783,0.636,1.197,0.341,1.023,0.886,4.029,18
"6457",24.764,1,0.811,1.15,0.01194,0.799,3.332,0.131,1.114,1.592,23.826,9
"6458",25.683,1,3.478,1.667,0.00153,0.477,3.183,0.088,1.465,1.473,24.669,17
"6459",48.122,1,1.482,0.844,0.00418,0.785,4.019,0.181,1.187,1.497,2.973,17
"6460",16.79,1,0.363,1.618,0.03274,0.296,2.903,0.34,0.247,0.938,11.185,14
"6461",49.693,1,3.684,0.859,0.03088,0.368,1.786,0.12,0.622,0.865,9.27,14
"6462",16.813,1,1.234,1.623,0.00582,0.477,2.944,0.112,0.815,1.016,13.815,15
"6463",20.754,1,4.722,1.433,0.03339,0.26,5.591,0.146,0.991,1.39,7.387,17
"6464",27.098,1,3.344,0.852,0.02481,0.393,2.032,0.189,1.596,1.59,12.144,5
"6465",42.617,1,3.341,1.417,0.03414,0.693,4.567,0.444,0.77,1.227,21.875,12
"6466",28.119,1,0.774,1.233,0.01463,0.244,2.703,0.096,0.457,1.18,10.763,17
"6467",14.503,1,0.883,1.602,0.03114,0.66,2.783,0.143,0.683,1.187,6.637,9
"6468",19.341,1,4.5,0.823,0.02998,0.825,2.395,0.435,1.664,1.667,19.951,11
"6469",42.214,1,3.267,1.063,0.01055,0.87,5.725,0.136,1.565,1.506,20.079,7
"6470",28.565,1,2.236,1.469,0.03491,0.759,1.225,0.47,1.405,1.627,21.458,8
"6471",11.833,1,4,0.815,0.01004,0.291,2.467,0.296,0.941,0.992,11.748,13
"6472",23.146,1,2.878,0.871,0.0248,0.842,1.55,0.009,0.479,1.154,16.45,11
"6473",46.727,1,2.298,1.194,0.00966,0.499,5.246,0.456,0.592,1.679,9.255,7
"6474",23.271,1,1.187,1.36,0.02883,0.869,2.965,0.307,1.034,1.691,19.768,8
"6475",33.712,1,3.006,1.063,0.0268,0.878,5.399,0.268,0.407,1.541,6.329,13
"6476",35,1,4.311,1.618,0.01671,0.568,3.719,0.419,0.277,1.691,9.854,12
"6477",15.349,1,1.693,1.593,0.01511,0.469,4.008,0.269,1.17,1.695,5.963,13
"6478",14.677,1,1.549,1.614,0.01559,0.747,2.324,0.493,0.971,1.052,21.122,12
"6479",20.528,1,4.659,1.063,0.00307,0.484,5.393,0.298,0.755,0.836,20.88,11
"6480",16.901,1,0.147,1.665,0.00943,0.611,2.26,0.214,1.359,1.696,12.05,5
"6481",10.104,1,1.502,0.845,0.01017,0.709,4.858,0.085,0.503,0.839,4.508,18
"6482",42.954,1,0.619,1.512,0.00356,0.867,5.987,0.198,1.693,1.148,13.216,15
"6483",41.107,1,3.46,1.029,0.02542,0.659,5.555,0.235,1.071,1.565,10.172,6
"6484",48.124,1,0.258,1.271,0.02323,0.864,3.87,0.271,0.751,0.928,1.213,15
"6485",32.026,1,4.61,1.166,0.00396,0.493,1.877,0.322,0.74,1.429,23.313,8
"6486",42.214,1,4.779,1.187,0.00756,0.305,2.56,0.299,0.286,0.992,5.822,19
"6487",33.396,1,2.478,0.961,0.02598,0.275,1.862,0.223,1.307,1.065,18.73,14
"6488",35.381,1,2.901,1.388,0.00847,0.87,1.917,0.316,0.477,1.044,3.835,10
"6489",21.676,1,2.79,1.274,0.015,0.367,1.862,0.414,0.533,1.38,15.911,17
"6490",23.607,1,1.466,1.32,0.02613,0.476,3.789,0.371,1.671,1.053,12.341,19
"6491",49.108,1,0.575,1.642,0.03099,0.855,2.741,0.099,1.144,1.555,24.432,16
"6492",23.345,1,0.58,1.591,0.03489,0.752,1.974,0.095,0.133,1.14,17.526,9
"6493",41.486,1,0.14,1.046,0.03485,0.831,3.348,0.391,1.615,0.963,11.77,7
"6494",49.747,1,2.897,1.436,0.03121,0.59,2.211,0.222,0.969,1.193,22.263,17
"6495",30.704,1,2.961,1.361,0.01112,0.688,2.451,0.098,0.533,0.818,18.738,6
"6496",15.996,1,2.076,1.257,0.01603,0.44,1.78,0.127,0.602,1.072,15.338,9
"6497",36.521,1,2.07,1.322,0.00083,0.619,1.722,0.082,1.043,1.628,10.753,7
"6498",44.59,1,2.918,1.104,0.01096,0.535,5.301,0.064,0.829,0.842,22.41,15
